artist,title,bpm,genre,year
Alexandr. Mario,Upload Track (Original Mix),128,HOUSE ELECTRO,
Alexia,Never Let You Go,131.35,LATIN FREESTYLE,
Alexia Phillips,All Broken Hearted,127.13,LATIN FREESTYLE,
Alexia Phillips,Forever (freestyle mix),135,LATIN FREESTYLE,
Alexia Phillips,I Can't Survive,130.32,LATIN FREESTYLE,
Alexia Phillips,I Can't Survive,130.32,LATIN FREESTYLE,
Alexia Phillips,Never let you go,131.35,LATIN FREESTYLE,
Alexia Phillips,Never let you go,131.35,LATIN FREESTYLE,
Alexis & Fido,Rompe La Cintura (X-Mix) (Clean) (Extended),116.02,REGGAETON,
Alexis Knox feat. Mila Falls,Think About It (Extended Mix),120,DANCE ELECTRONIC,
Alexis Knox feat. Mila Falls,Think About It (Podcast Mix),120,DANCE ELECTRONIC,
Alexis Knox feat. Mila Falls,Think About It (Radio Edit),120,DANCE ELECTRONIC,
Alexis Y Fido ft Casper Magico Y Nio Garcia,Calibre (Quick Hit Dirty),93,REGGAETON,
Alexis Y Fido ft Casper Magico Y Nio Garcia,Calibre (Quick Hit Dirty),93,REGGAETON,
Ali & Big Gipp featuring Nelly,Leanin',74,DIRTY SOUTH HIP HOP,
Ali & Gipp ft. Nelly,Hard In Da Paint,81.32,DIRTY SOUTH HIP HOP,
Ali Dubfie,I Feel Speed,130,DANCE ELECTRONIC,
Ali N Gipp,Hard In The Paint,81.35,HIP HOP 2000'S,
Aliados De La Sierra,Con Los Ojos Cerrados (DJDX) (Intro Clean),77.74,DURANGENSE,
Alice Cooper,Feed My Frankenstein (Clean) (Single),101.73,ROCK,
Alice Deejay,Better Off Alone (Eddie G Remix) (Clean) (Extended),126,DANCE ELECTRONIC,
Alicia Keys,Girl On Fire,93.01,POP,
Alief Reynaldi feat. Mirriam Eka,Lights (Radio Edit),128,DANCE ELECTRONIC,
Alisha,All Night Passion,118.28,LATIN FREESTYLE,
Alisha,Baby Talk [Acapella],125.58,LATIN FREESTYLE,
All in & fred nice,Do you want me,125.06,LATIN FREESTYLE,
All In & Fred Nice,Do you want me,126,LATIN FREESTYLE,
All In feat. Michael Anthony,you can count on me,123.01,LATIN FREESTYLE,
All In feat. Michael Anthony,You Can Count On Me [Radio Mix],123.01,LATIN FREESTYLE,
All Night Long,Mary Jane Girls (1983),94.85,ROCK,
All That Remains,The Thunder Rolls (Clean) (Single),80,ROCK,
All That Remains,This Calling (Clean) (Single),107.99,ROCK,
All That Remains,What If I Was Nothing (Clean) (Single),72,ROCK,
Allan Banford,Cubix - Original Mix,130,DANCE ELECTRONIC,
Alle Farben & Maurice Lessing,Apollo (Clean) (Extended) (HD),126.13,DANCE ELECTRONIC,
Allure,Don t tell me you love me,93.05,LATIN FREESTYLE,
Allure,Don't Tell Me (Acappella),0,LATIN FREESTYLE,
Allure,On And On,122.14,LATIN FREESTYLE,
Alok,Deeper (Extended Mix),122,DANCE ELECTRONIC,
Alok,Deeper (Radio Edit),122,DANCE ELECTRONIC,
Alok & Bhaskar feat. MAGNUS,See You There (Extended Mix),124,DANCE ELECTRONIC,
Alok & Bhaskar feat. MAGNUS,See You There (Radio Edit),124,DANCE ELECTRONIC,
Alok & Daniel Blume,Rapture (Lyric Video) (Clean) (Extended) (HD),124.12,DANCE ELECTRONIC,
Alok & Hollaphonic,Sunglasses At Night (Visualizer) (Clean) (Extended) (HD),125,DANCE ELECTRONIC,
Alok & James Arthur,Work With My Love (Mark Knight Remix) (Clean) (Extended) (HD),124,DANCE ELECTRONIC,
Alok & Rooftime,Keep Walking (Radio Edit),100,DANCE ELECTRONIC,
Alok & Timmy Trumpet,Underwater Love (L.A. Vision Remix) (Clean) (Single) (HD),120,DANCE ELECTRONIC,
Alok feat. AuRa,Side Effect (Extended Mix),124,DANCE ELECTRONIC,
Alok feat. AuRa,Side Effect (Radio Edit),124,DANCE ELECTRONIC,
Alpha Team,Speed Racer Remix (Dirty version),75.02,90S HOUSE MUSIC,
AlterMood,11-AlterMood_Vs_Dj_Riz_Put_Your_Handz_UP,128,DANCE ELECTRONIC,
AlterMood,11-AlterMood_Vs_Dj_Riz_Put_Your_Handz_UP,128,DANCE ELECTRONIC,
AlterMood,AlterMood_Died_In_Your_Arms,127.96,DANCE ELECTRONIC,
AlterMood,AlterMood_Died_In_Your_Arms,128,DANCE ELECTRONIC,
AlterMood,AlterMood_High_Energy,127.95,DANCE ELECTRONIC,
AlterMood,AlterMood_High_Energy,128,DANCE ELECTRONIC,
AlterMood,AlterMood_Take_My_Problems,132,DANCE ELECTRONIC,
AlterMood,AlterMood_Take_My_Problems,132,DANCE ELECTRONIC,
Altern 8,Real Time Status (Hand Of God Remix),125.14,HOUSE TECHNO,
Aly Us,Follow Me,124.88,CLASSIC HOUSE,
Amaarae feat. Kali Uchis & Moliy,SAD GIRLZ LUV MONEY (Remix) (XMiX Remix) (Clean),110.03,HIP HOP,
Amaarae feat. Kali Uchis & Moliy,SAD GIRLZ LUV MONEY (Remix) (XMiX Remix) (Dirty),110.03,HIP HOP,
Amaarae feat. Kali Uchis & Moliy,SAD GIRLZ LUV MONEY (Remix) (XMiX Remix) (No Hype Edit) (Clean),110.03,HIP HOP,
Amaarae feat. Kali Uchis & Moliy,SAD GIRLZ LUV MONEY (Remix) (XMiX Remix) (No Hype Edit) (Dirty),110.03,HIP HOP,
Amanda Solis,Puro Pinche Party (Dirty) (Single),135,LATIN DANCE,
Amar,Deep In My Heart,127.39,LATIN FREESTYLE,
Amar,marry,130.2,LATIN FREESTYLE,
Amber,Sexual,130.99,LATIN FREESTYLE,
Amber,This is Your Night,127.99,LATIN FREESTYLE,
amber,Yes (1),132,LATIN FREESTYLE,
Amber Rose,Never Again (Freestyle Mix),131.01,LATIN FREESTYLE,
Ame,Reg,125.02,DANCE ELECTRONIC,
Ameerah,The Sound Of Missing You (129 Bpm),128.94,DANCE ELECTRONIC,
America,A Horse With No Name (Redrum) (Clean) (Extended),123.09,ROCK,
American Authors,Best Day Of My Life,99.99,POP,
American Dream Team,My Boo,130,DANCE ELECTRONIC,
Amerie,Why Don't We Fall in Love,90.02,80S BALLADS,
AMF & Bailo Beatz,Clique,75.01,HIP HOP TRAP,
AMORETTO,CLAVE ROCKS,77.17,LATIN FREESTYLE,
Amorphous x Kehlani,Back Together,107,POP,
Amy tory,dont turn your back on me,121.08,LATIN FREESTYLE,
Anastacia,All Out of Love,126.03,LATIN FREESTYLE,
Anastacia,I'M OUTTA LOVE 2001 MIX,120.18,LATIN FREESTYLE,
Anastacia,ONE DAY IN YOUR LIFE,130,LATIN FREESTYLE,
And More,Materialistic Girl.m,120.05,LATIN FREESTYLE,
And More,Never Find Another Love,120.43,LATIN FREESTYLE,
And More,You'll Never Find Another Love Like Mine,120.43,LATIN FREESTYLE,
Andre Crom,Ceres (Original Mix),131,TECH HOUSE,
Andrea,Please Don't Leave Me,130.33,LATIN FREESTYLE,
Andrea,Please Dont Leave Me,126.04,LATIN FREESTYLE,
Andres Cuervo feat Osmani Garcia,Vivirla Bien (Intro Outro) Clean,100,REGGAETON,
Andres Cuervo feat Osmani Garcia,Vivirla Bien (Intro Outro) Clean,100,REGGAETON,
ANDREW K,Endlessly,120.06,LATIN FREESTYLE,
Andrew K,Endlessly (Synthapella),123.26,LATIN FREESTYLE,
ANDREW K,this broken heart,124.06,LATIN FREESTYLE,
Andy Caldwell Feat. Gramma Fu,Funk Nasty (Wolfgang Gartner,127.97,HOUSE ELECTRO,
Andy Marcos,Freestyle - I Have Dreams - Eileen Flores,108.49,LATIN FREESTYLE,
Andy Rivera Y Farina,Involucrado (Quick Hit Clean),89,REGGAETON,
Angel Alanis,Hands up,139.54,GHETTO HOUSE HARD HOUSE,
Angel Eyes,Lime 1983,121.87,CLASSIC HOUSE,
Angel Manuel,Mr. Fingers,,DANCE ELECTRONIC,
Angel Manuel,Womanizer Remix,130,DANCE ELECTRONIC,
Angel Manuel,Womanizer Remix,130,DANCE ELECTRONIC,
Angel Mena,Come Back to Me,124,LATIN FREESTYLE,
Angel Mena,Win Back Your Lov,129,LATIN FREESTYLE,
ANGEL_MANUEL,ANGEL_MANUEL_vs_MR_FINGERS_-_Can_U_Feel_It_(Original_Mix),129,DANCE ELECTRONIC,
ANGEL_MANUEL,ANGEL_MANUEL_vs_MR_FINGERS_-_Can_U_Feel_It_(Original_Mix),129,DANCE ELECTRONIC,
ANGEL_MANUEL,Bleeding_Love,127,DANCE ELECTRONIC,
ANGEL_MANUEL,Bleeding_Love,127,DANCE ELECTRONIC,
ANGEL_MANUEL_,_Miss_Independent,124.91,DANCE ELECTRONIC,
ANGEL_MANUEL_,_Miss_Independent,125,DANCE ELECTRONIC,
ANGELA DE LUCA,THIS TIME DON'T TURN AWAY [Synthapella],124.07,LATIN FREESTYLE,
Angela Garcia,Sound Of Heartbreak,126,LATIN FREESTYLE,
Angela Garcia,Sounds Of Hear,126.01,LATIN FREESTYLE,
Angela Garcia,Sounds Of Heartbreak [Schommer's Percapella],125.5,LATIN FREESTYLE,
Angela Garcia,Sounds Of Heartbreak [Synthapella],126.03,LATIN FREESTYLE,
Angela Garcia,Tell,123.15,LATIN FREESTYLE,
ANGELA GARCIA,TELL ME WHY [Angelpella],122.24,LATIN FREESTYLE,
Angela RenÔö£┬┐,Tears of a Broken Heart,123.98,LATIN FREESTYLE,
angeligue,you look so fine,123.07,LATIN FREESTYLE,
Angelina,Bailando (Pop Mix),131.99,LATIN FREESTYLE,
ANGELINA,JUST ANOTHER DAY,125,LATIN FREESTYLE,
Angelina,Release Me(original Mix),130.08,LATIN FREESTYLE,
Angelina,Tears Are Falling,129.99,LATIN FREESTYLE,
Angelina,Without Your Love,134,LATIN FREESTYLE,
Angelique,I Can't Live Without You (Spanish Accapela),126.28,LATIN FREESTYLE,
Angelique,I Can't Live Without You (Spanish Accapela),126.28,LATIN FREESTYLE,
Angelique,I Can't Live Without You [Acapella],122.15,LATIN FREESTYLE,
Angelique,I Can't Live Without You(Freestyle Radio Mix),121.96,LATIN FREESTYLE,
angelique,i cant live without you,121.97,LATIN FREESTYLE,
Angello & Ingrosso,Teasing Mr. Charlie,126.02,DANCE ELECTRONIC,
Ania,Alone Again,123.06,LATIN FREESTYLE,
Ania,Alone Again [Acapella],123.41,LATIN FREESTYLE,
Aniceto Molina,El Campanero,0,CUMBIA,
Aniceto Molina,El campanero Remix,86.51,CUMBIA,
Anitta,Boys Don't Cry (Jay Mac Remix),101,POP,
Anitta,Boys Don't Cry (Mixshow Edit),164,POP,
Anitta,Boys Don't Cry (Radio Edit) XMIXR,164,POP,
Anitta,Boys Don't Cry (XMiX Edit Video) (164 BPM),82.08,POP,
Anitta,Boys Don't Cry (XMiX Edit) (164 BPM),82,POP,
Anitta,Girl From Rio (Clean),70,POP,
Anitta,Medicina (Intro Outro) Clean,94,REGGAETON,
Anitta,Medicina (Intro Outro) Clean,94,REGGAETON,
Anitta,Paradinha (Intro Outro) Clean,90.01,REGGAETON,
Anitta,Paradinha (Intro Outro) Clean,90.01,REGGAETON,
Anitta & Tainy - Fuego (PeteDown Moomba Edit) (XMiX Xpress Edit).mp3,DJ Snake feat. Sean Paul,,HIP HOP,
Anitta & Tainy - Fuego (PeteDown Moomba Mix) (XMiX Xpress Edit).mp3,DJ Snake feat. Sean Paul,,HIP HOP,
Anitta feat DJ Luian x Mambo Kingz,Sin Miedo (Intro Outro) Clean,100.01,REGGAETON,
Anitta feat DJ Luian x Mambo Kingz,Sin Miedo (Intro Outro) Clean,100.01,REGGAETON,
Anitta feat J Balvin,Downtown (Intro Outro) Clean,83,REGGAETON,
Anitta feat J Balvin,Downtown (Intro Outro) Clean,83,REGGAETON,
Anitta feat. DaBaby,Girl From Rio (Remix) (Mixshow Edit) (Clean),70,POP,
Anna,Anna (Original Mix),128,HOUSE ELECTRO,
Anne Clark,Our Darkness,129.7,CLASSIC HOUSE,
Anne-Marie,2002 (Country Club Martini Crew Extended Remix) (XMiX Edit Video),124,DANCE ELECTRONIC,
Anne-Marie,2002 (Country Club Martini Crew Extended Remix) (XMiX Edit Video),124,DANCE ELECTRONIC,
Anne-Marie feat. Doja Cat,To Be Young (Sisco Kennedy Intro Edit) (Clean) (XMiX Xpress Edit),78,HIP HOP TRAP TWERK,
Annette,Honesty [Dubapella],132.2,LATIN FREESTYLE,
annette,i still love you,123.23,LATIN FREESTYLE,
Annette n SammyC,Still In Love,122.06,LATIN FREESTYLE,
Anthony,all i want,124.23,LATIN FREESTYLE,
Anthony Ramos,Blessings (Clean),109.01,POP,
Anthony santos,Antony santos - Voy palla,135.36,BACHATA,
Anthony santos,Antony santos - Voy palla,135.36,SALSA,
Anti Up,Chromatic (XMiX Edit),128,DANCE ELECTRONIC,
Antoine Clamaran,Get Down (Tony Arzadon Punch Remix),127.97,DANCE ELECTRONIC,
Antoine Clamaran feat. Emily Chick,Keep On Trying (Electro Remix),130,DANCE ELECTRONIC,
Antonio Lisi,Time of Future (Extendet Mix),128,HOUSE ELECTRO,
Anuel AA,Chencho Corleone & Nengo Flow - La Llevo Al Cielo (Dirty).mp3,,REGGAETON,
Anuel AA,Que Nos Paso (Dirty),94.99,REGGAETON,
Anuel AA,Quiere Beber (Intro Outro) Clean,95,REGGAETON,
Anuel AA,Quiere Beber (Intro Outro) Clean,95,REGGAETON,
Anuel AA & Bad Bunny,Hasta Que Dios Diga (XMiX Edit Video),87,REGGAETON,
Anuel AA & J Balvin - Location (RS) (Clean) (Extended).mp4,Karol G,,REGGAETON,
Anuel AA & J Balvin - Location (XMiX Edit Video).mp4,KAROL G,,REGGAETON,
Anuel AA & Kendo Kaponi - Don Don (RS) (Clean) (Extended) (HD).mp4,Daddy Yankee,,REGGAETON,
Anuel AA & Kendo Kaponi - Don Don (XMiX Edit Video).mp4,Daddy Yankee,,REGGAETON,
Anuel AA & Myke Towers feat. Brray & Juanka - La Jeepeta (Remix) (Lyric Video) (XXX) (XMiX Edit Video).mp4,Nio Garcia,,REGGAETON,
Anuel AA & Ozuna - Adicto (XMiX Edit Video).mp4,Tainy,,REGGAETON,
Anuel AA feat Romeo Santos,Quiere Beber RMX (Intro Outro) Clean,95,REGGAETON,
Anuel AA feat Romeo Santos,Quiere Beber RMX (Intro Outro) Clean,95,REGGAETON,
Anuel AA ft Karol G,Secreto (X-Mix) (Clean) (Extended),92,REGGAETON,
Anuel AA x Karol G,Secreto (Clean),92,HIP HOP URBAN TRAP,
Anuel Aa Y Haze - Guayo (Quick Hit Clean).mp3,Zion Y Lennox,,REGGAETON,
Anuel Aa Y Ozuna - Adicto (LeXeDIT Intro) (Clean Short Edit).mp4,Tainy,,REGGAETON,
Anuel Aa Y Ozuna - Adicto (LeXeDIT Intro) (Clean Short Edit).mp4,Tainy,,REGGAETON,
Anuel Aa Y Ozuna - Adicto (Quick Hit Clean).mp4,Tainy,,REGGAETON,
Anuel Aa Y Ozuna - Adicto (Quick Hit Clean).mp4,Tainy,,REGGAETON,
Anything Box,Jubilation,123.97,CLASSIC HOUSE,
Anything Box,Jubilation radio mix,124.23,CLASSIC HOUSE,
AOTA,Inside My Head (Club Mix),128,DANCE ELECTRONIC,
Apache Feliciano,Shattered Dreams *SFX,124.04,LATIN FREESTYLE,
Ape Drums,Deva (SE) (Kutt Edit),93,HIP HOP TRAP TWERK,
Apollonia,Since I Fell For You (Les Massengale Mix),124.79,LATIN FREESTYLE,
Apotheosis,O Fortuna(1),130.79,HOUSE TECHNO,
APOTHEOSIS,Put Me In A Trance (Trance Mix),129.33,HOUSE TECHNO,
April,Foreverlasting,119.89,LATIN FREESTYLE,
APRIL,LOOSING MY HEART OVER YOU(Acappella),125.87,LATIN FREESTYLE,
April,Right on time,121.36,LATIN FREESTYLE,
APRIL,RIGHT ON TIME(Ice-A-Pella Bonus Beats),125.35,LATIN FREESTYLE,
april,someone to hold (ScottT),92.82,LATIN FREESTYLE,
APRIL,SOMEONE TO HOLD(April-A-Pella),126.91,LATIN FREESTYLE,
April,You're,121.9,LATIN FREESTYLE,
APRIL,YOUR THE ONE FOR ME(Aprilapella),127.34,LATIN FREESTYLE,
Aprovechalo,Jowell y Randy (LocUraStoneJ),95.01,REGGAETON,
Arcangel,Bonita,95.01,REGGAETON,
ARCANGEL,NADA VA PASAR ARCANGEL YAGA Y MACKIE,96,REGGAETON,
Arcangel,Te Esperare (Quick Hit Dirty),84,REGGAETON,
Arcangel,Te Esperare (Quick Hit Dirty),84,REGGAETON,
Arcangel x Sech,Sigues Con El (XMiX Edit Video),88,REGGAETON,
Arcangel y de la Ghetto,Ella me enloquece bailando,95,REGGAETON,
Archie B,Cant Handle It (Extended Mix),126,DANCE ELECTRONIC,
Ariana ft Pitbull,Sexy People (Panic City Remix) (SE) [ASTN MRTN EDIT],130,DANCE ELECTRONIC,
Ariana Grande,7 Rings (Division 4 & Matt Consola Remix) (XMiX Edit Video) (Clean),126,DANCE ELECTRONIC,
Ariana Grande,7 Rings (Division 4 & Matt Consola Remix) (XMiX Edit Video) (Clean),126,DANCE ELECTRONIC,
Ariana Grande,Breathin (Rapko Remix) (XMiX Edit Video),123,DANCE ELECTRONIC,
Ariana Grande,Breathin (Rapko Remix) (XMiX Edit Video),123,DANCE ELECTRONIC,
Ariana Grande,Focus (SE) (Phase Edit),100,POP,
Ariana Grande,Into You (SE) (Phase Edit),108,POP,
Ariana Grande,Problem (ZIGGY Remix) (QH) (Kutt Edit),103,HIP HOP TRAP TWERK,
Ariana Grande,Side To Side (Julian R & Big Syphe Puro Pari Rmx) (SE) (Kutt Edit),87,HIP HOP TRAP TWERK,
Ariana Grande ft Iggy Azalea,Problem (Iggy Only) (QH) (Mack Long Edit),103,POP,
Ariana Grande ft The Weekend,Love Me Harder (Clinton Sparks Rmx) (Phase Edit),100,POP,
Arizona Zervas,Roxanne (PeteDown Bounce Mix) (Clean) (XMiX Xpress Edit),90,HIP HOP,
Arizona Zervas,Roxanne (XMiX Remix),87.5,HIP HOP,
arleen flores,touch me with your heart,120,LATIN FREESTYLE,
Armand Van Helden,I Want Your Soul - TV Rock Mix - 3A/4A - 128,128.01,DANCE ELECTRONIC,
Armand Van Helden,I Want Your Soul - TV Rock Mix - 3A/4A - 128,128.01,DANCE ELECTRONIC,
Armand Van Helden,"Je T'aime feat. Nicole Roux - Riva Starr ""ACID'80"" Remix - 10A - 126",125.97,DANCE ELECTRONIC,
Armand Van Helden,"Je T'aime feat. Nicole Roux - Riva Starr ""ACID'80"" Remix - 10A - 126",125.97,DANCE ELECTRONIC,
Armand Van Helden,Playmate - Jesse Rose Remix,126,DANCE ELECTRONIC,
Armand Van Helden,Touch Your Toes feat. Fat Joe & BL - Original Mix - 8A - 126,125.93,DANCE ELECTRONIC,
Armand Van Helden,Touch Your Toes feat. Fat Joe & BL - Original Mix - 8A - 126,125.93,DANCE ELECTRONIC,
Armand Van Helden,You Dont Know Me Original Mix 1998,128.2,HOUSE UNDERGROUND,
Armando,100 Percent Dissin You,127.22,90S HOUSE MUSIC,
Armando,100 Percent Dissin You,127.22,90S HOUSE MUSIC,
Armando,100 Percent Of Disin You Lazy Crazy Mix,127.06,CLASSIC HOUSE,
Armando,100 Persent Of Dissin You,127.06,CLASSIC HOUSE,
Armin van Buuren & DJ Shah feat. Chris Jones,Going Wrong (Extended Remix),132.01,DANCE ELECTRONIC,
Armin van Buuren & Garibay,Phone Down (BRKLYN Remix Extended) (XMiX Edit Video) (Lyric Video),123,DANCE ELECTRONIC,
Armin van Buuren & Garibay,Phone Down (BRKLYN Remix Extended) (XMiX Edit Video) (Lyric Video),123,DANCE ELECTRONIC,
Armin van Buuren & Sam Gray,Human Touch (Club Mix),127,DANCE ELECTRONIC,
Armin van Buuren & Sam Gray,Human Touch (Extended Club Mix),127,DANCE ELECTRONIC,
Armin van Buuren & Sam Gray,Human Touch (JLV Extended Mix),124,DANCE ELECTRONIC,
Armin van Buuren & Sam Gray,Human Touch (JLV Remix),124.04,DANCE ELECTRONIC,
ARMNHMR feat. RUNN,Falling Apart,72.5,DANCE ELECTRONIC,
Arno Cost & Norman Doray,Together (Extended Mix) (XMiX Edit Video),124.03,DANCE ELECTRONIC,
Arno Cost & Norman Doray,Together (Extended Mix) (XMiX Edit Video),124.03,DANCE ELECTRONIC,
AronChupa,I'm an Albatraoz  OFFICIAL VIDEO,128,DANCE ELECTRONIC,
Art of Noise,Beat Box [Original Version],108.38,90S HOUSE MUSIC,
Art of Noise,Beat Box Original Version,108.37,CLASSIC HOUSE,
Art Of Noise,Moments In Love Extended Version,136.86,CLASSIC HOUSE,
artie,I believe,122.26,LATIN FREESTYLE,
Artie,I Believed [Acapella],120.85,LATIN FREESTYLE,
Artie,Now That Its Over,126.02,LATIN FREESTYLE,
Artie,You Are My Everything,127.28,LATIN FREESTYLE,
Artie & Chrissy I-eece,Secret Lovers,127.27,LATIN FREESTYLE,
Artie & Chrissy I-eece,Secret Lovers (Spanish Mix),127.27,LATIN FREESTYLE,
Artie & Chrissy Ieece,Secret Lovers [Dubapella],131.2,LATIN FREESTYLE,
Artie & Judy Torres,A Man With A Dream,124.26,LATIN FREESTYLE,
Artie & Rio,Sinful Eyes,127.26,LATIN FREESTYLE,
Artie & Soniya,Unfaithful,127.61,LATIN FREESTYLE,
Artie Chrissy I-eece,Two Hearts,126.26,LATIN FREESTYLE,
artist,"""My love"" DJ Dadgel Featuring One Vision",128,LATIN FREESTYLE,
artist,daize - spend the night,77.98,LATIN FREESTYLE,
artist,Forever~Modello,132.14,LATIN FREESTYLE,
Artist,George Patino - Dance Through the Night (Club),124.6,LATIN FREESTYLE,
Artist,Inside Outside (Dub Mix 1),118.64,LATIN FREESTYLE,
artist,Korell - Let Me Be The One,125.82,LATIN FREESTYLE,
Artist,Mark Milan - One More Chance (First Impression Mix),122.43,LATIN FREESTYLE,
Artist,Mark Milan - One More Chance (First Impression Mix),122.43,LATIN FREESTYLE,
Artist,Pure Trend - Without Her ( beats),125.87,LATIN FREESTYLE,
Artist,SPEROCK - I Want You Back 'DOUBLE J MIX',127.25,LATIN FREESTYLE,
artist,Track 01,130,LATIN FREESTYLE,
artist,Track 02,121.5,LATIN FREESTYLE,
artist,Track 02,128,LATIN FREESTYLE,
artist,Track 06,124.06,LATIN FREESTYLE,
artist,Track 08,119.61,LATIN FREESTYLE,
artist,Track 11,135,LATIN FREESTYLE,
artist,Track 3,122.79,LATIN FREESTYLE,
artist,Yotti - If You Want My Love,120.94,LATIN FREESTYLE,
ASAP,Freestyle lifestyle,128,LATIN FREESTYLE,
ASAP Ferg feat. Nicki Minaj & MadeinTYO,Move Ya Hips (Clean),72,HIP HOP TRAP TWERK,
Ashley,When's It All Gonna End,120.05,LATIN FREESTYLE,
Ashnikko,Daisy (Clean),122,HIP HOP,
Aslove,Get Around (Extended Mix),125,DANCE ELECTRONIC,
Ata Erol,Escape (Original Mix),125.97,HOUSE ELECTRO,
ATB,9PM (Till I Cum) (Salvi Remix) (Clean) (Extended),130,DANCE ELECTRONIC,
Atlantic Starr,Always,131.27,80S BALLADS,
Atlantic Starr,Masterpiece.m,137.93,80S BALLADS,
Atlantic Starr,Send For Me,134.98,80S BALLADS,
Attack,Crazy For Your Love,122.56,CLASSIC HOUSE,
Au5,Answers (Extended Mix),105,HIP HOP TRAP TWERK,
Audien & Echosmith,Favorite Sound (BRKLYN Remix) (XMiX Edit),126,DANCE ELECTRONIC,
Audien & Echosmith,Favorite Sound (BRKLYN Remix) (XMiX Edit),126,DANCE ELECTRONIC,
Audio Bullys,Get Get Down _(With Steve Ange,129.99,DANCE ELECTRONIC,
Audion,Mouth 2 Mouth,125,DANCE ELECTRONIC,
AuRa & CamelPhat,Panic Room (CamelPhat Remix) (XMiX Edit Video),123,DANCE ELECTRONIC,
AuRa & CamelPhat,Panic Room (CamelPhat Remix) (XMiX Edit Video),123,DANCE ELECTRONIC,
Ava Max,Sweet But Psycho (Paul Morrell Extended Mix) (XMiX Edit Video),128,DANCE ELECTRONIC,
Ava Max,Sweet But Psycho (Paul Morrell Extended Mix) (XMiX Edit Video),128,DANCE ELECTRONIC,
AVAION ft VIZE & Leony,Pieces (Clean) (Single) (HD),126.13,DANCE ELECTRONIC,
AvAlanche,Darbuka (Original Mix),128,HOUSE ELECTRO,
Aventura,2006 - Kings Of Bachata - 10 - Aqui Estare,0,BACHATA,
aventura,Aventura - Aveces Quiero LLorar,0,BACHATA,
aventura,Aventura - Bachatas romanticas 2005 - EnseÔö£ÔûÆame a olvidar,0,BACHATA,
Aventura,Aventura - Cuando Volveras,125.84,BACHATA,
Aventura,Aventura - Historia de amor,0,BACHATA,
Aventura,Aventura - Obsesion,133.67,BACHATA,
Aventura,Dime si te gust,0,BACHATA,
Aventura,El Malo [con letras],126,BACHATA,
Aventura,EnseÔö£ÔûÆame A Olvidar,0,BACHATA,
Aventura,i'm sorry,127.1,BACHATA,
Aventura,La Guerra( bachata nueva ) (New Single 2007,0,BACHATA,
Aventura,Obsecion,133.67,BACHATA,
Aventura,Our Song,0,BACHATA,
Aventura,Por Un Segundo,128.97,BACHATA,
Aventura,Solo Por Un Beso,125.28,BACHATA,
Aventura,Su Veneno,125.2,BACHATA,
Aventura,Te Amo,0,BACHATA,
Aventura,Te Invito,0,BACHATA,
Aventura [Djsteven],Dile Al Amor,124,BACHATA,
Aventura & Bad Bunny,Volvi (X-Mix) (Clean) (Extended) (HD),88,REGGAETON,
Aventura Feat. Papi Sanchez and Amarfis,Tanto Que Yo Queria,0,MERENGUE,
Aventura ft Frankie J,Los infieles remix,0,BACHATA,
Aventura ft. Don Omar,Ella Y Yo,0,BACHATA,
Avenue Beat,F2020 (Riddler Extended Mix) (Clean),98,HIP HOP TRAP TWERK,
Avenue Beat,F2020 (Sisco Kennedy Intro Edit) (Clean) (XMiX Xpress Edit),85,HIP HOP TRAP TWERK,
Avicii,Levels (Freejak Edit),126,DANCE ELECTRONIC,
Avicii,Wake me up (Radio Edit),123.28,POP,
Avicii & Sebastien Drums,My Feelings For You (Don Diablo Remix),126.01,DANCE ELECTRONIC,
Aviella feat. QUIX,Comfortable,95,DANCE ELECTRONIC,
Avila,Clank,72.5,HIP HOP TRAP,
AVP Vol 2 - 07 - Richard Cimone,Blinded,120.55,LATIN FREESTYLE,
Avril Lavigne,Love It When You Hate Me (Andrew Marks Remix) (No blackbear) (Clean),122,DANCE ELECTRONIC,
Avril Lavigne feat. blackbear,Love It When You Hate Me (Andrew Marks Remix) (Clean),122,DANCE ELECTRONIC,
Avril Lavigne feat. blackbear,Love It When You Hate Me (Jay Mac Remix) (Clean),123,DANCE ELECTRONIC,
Avril Lavigne feat. blackbear,Love It When You Hate Me (XMiX Edit Video) (93-186-93 BPM) (Lyric Video) (XXX),92.86,POP,
AWOLNATION,Sail (with lyrics),119,POP,
Awoltalk,Wylin Out,75,HIP HOP TRAP,
AXSHN,Tell Me (SE) (Kutt Edit),102,HIP HOP TRAP TWERK,
Axwell,Sebastian Ingrosso,,DANCE ELECTRONIC,
Axwell,Sebastian Ingrosso,,DANCE ELECTRONIC,
Axwell,Star Body,127.99,DANCE ELECTRONIC,
Axwell,Transatlantic Flight (Axwell Mix),128,DANCE ELECTRONIC,
Axwell & Ingrosso feat. Romans,Dancing Alone (BROHUG Remix) (XMiX Edit Video),125,DANCE ELECTRONIC,
Axwell & Ingrosso feat. Romans,Dancing Alone (BROHUG Remix) (XMiX Edit Video),125,DANCE ELECTRONIC,
Axwell Ingrosso Angello Laidback Luke Feat. Deborah Cox,Leave The World Behind (128 Bpm),128,DANCE ELECTRONIC,
